ID_DE_LA_MUESTRA,TAG,CLASE,MUESTREADA,YEAR,MONTH,DAY,REGISTRADOS,ESTADO_DEL_REPORTE,EDAD_DEL_EQUIPO,EDAD_DEL_ACEITE,ACEITE_CAMBIADO,FILTRO_CAMBIADO,CLASIFICACION_DE_CONTAMINACION,CLASIFICACION_DE_EQUIPO,CLASIFICACION_DEL_ACEITE,INDICE_PQ,VISC@100C_(CST),OXIDACION_(AB/CM),@TAN_(MG_KOH/G),NITRATION_(AB/CM),TBN_(MG_KOH/G),HOLLIN_(WT_%),AGUA_(VOL.%),INDICADOR_DE_REFRIGERANTE,AG_(PLATA),AL_(ALUMINIO),CR_(CROMO),CU_(COBRE),FE_(HIERRO),MO_(MOLIBDENO),NI_(NIQUEL),PB_(PLOMO),SN_(ESTANO),TI_(TITANIO),K_(POTASIO),NA_(SODIO),SI_(SILICIO),V_(VANADIO),B_(BORO),BA_(BARIO),CA_(CALCIO),MG_(MAGNESIO),P_(FOSFORO),ZN_(ZINC)
17282309311,AXC650A,COMPRESOR REFRIGERACION,2017-10-04,2017,10,2,2017-10-10,NORMAL,121950.0,4498.0,0,0,NORMAL,NORMAL,NORMAL,8.0,13.4,6.0,2.75,2.0,5.2,0.0,0.0,0,0,1,0,2,10,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0
17296547323,AXC650A,COMPRESOR REFRIGERACION,2017-10-19,2017,10,3,2017-10-24,NORMAL,122283.0,4830.0,0,0,NORMAL,NORMAL,NORMAL,,13.4,5.0,2.57,1.0,5.5,0.0,0.0,0,0,0,0,2,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
17311858318,AXC650A,COMPRESOR REFRIGERACION,2017-11-01,2017,11,2,2017-11-08,NORMAL,122550.0,5097.0,0,0,NORMAL,NORMAL,NORMAL,7.0,13.6,6.0,2.86,2.0,5.3,0.0,0.0,0,0,5,0,3,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
17324332319,AXC650A,COMPRESOR REFRIGERACION,2017-11-16,2017,11,3,2017-11-21,NORMAL,122799.0,5347.0,0,0,NORMAL,NORMAL,NORMAL,5.0,13.7,7.0,2.94,2.0,4.7,0.0,0.0,0,0,1,0,3,10,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
17338623301,AXC650A,COMPRESOR REFRIGERACION,2017-11-28,2017,11,1,2017-12-06,NORMAL,122997.0,5545.0,0,0,NORMAL,NORMAL,NORMAL,4.0,13.8,8.0,3.16,2.0,5.0,0.0,0.0,0,0,1,0,4,15,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
17346783303,AXC650A,COMPRESOR REFRIGERACION,2017-12-11,2017,12,0,2017-12-14,NORMAL,123272.0,5819.0,0,0,NORMAL,NORMAL,NORMAL,5.0,13.9,8.0,3.09,2.0,4.5,0.0,0.0,0,0,3,0,4,14,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0
17360255332,AXC650A,COMPRESOR REFRIGERACION,2017-12-22,2017,12,4,2017-12-27,NORMAL,123522.0,6069.0,0,0,NORMAL,NORMAL,NORMAL,4.0,14.0,9.0,3.22,2.0,4.5,0.0,0.0,0,0,1,0,4,15,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0
18015554328,AXC650A,COMPRESOR REFRIGERACION,2018-01-10,2018,1,2,2018-01-16,NORMAL,123907.0,6454.0,0,0,NORMAL,NORMAL,NORMAL,,13.8,8.0,3.05,2.0,4.6,0.0,0.0,0,0,1,0,3,12,0,0,1,0,0,1,1,5,0,0,0,0,0,0,0
18025793323,AXC650A,COMPRESOR REFRIGERACION,2018-01-23,2018,1,1,2018-01-26,NORMAL,124248.0,6795.0,0,0,NORMAL,NORMAL,NORMAL,1.0,13.8,8.0,3.06,2.0,4.5,0.0,0.0,0,0,1,0,3,13,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0
18039264340,AXC650A,COMPRESOR REFRIGERACION,2018-02-06,2018,2,1,2018-02-12,NORMAL,124537.0,7085.0,0,0,NORMAL,NORMAL,NORMAL,1.0,13.9,9.0,3.16,2.0,4.5,0.0,0.0,0,0,1,0,3,13,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
18050458339,AXC650A,COMPRESOR REFRIGERACION,2018-02-14,2018,2,2,2018-02-20,NORMAL,124716.0,7263.0,0,0,NORMAL,NORMAL,NORMAL,6.0,13.9,10.0,3.18,2.0,4.2,0.0,0.0,0,0,2,0,3,14,0,0,0,0,0,1,3,8,0,0,0,0,0,0,0
18054557319,AXC650A,COMPRESOR REFRIGERACION,2018-02-21,2018,2,2,2018-02-27,NORMAL,124882.0,7430.0,1,1,NORMAL,NORMAL,NORMAL,6.0,14.1,10.0,3.21,2.0,4.3,0.0,0.0,0,0,2,0,4,13,0,0,0,0,0,1,3,5,0,0,0,0,0,0,0
BO8081567304,AXC650A,COMPRESOR REFRIGERACION,2018-03-14,2018,3,2,2018-03-26,PRECAUCION,124923.0,11.0,0,1,PRECAUCION,NORMAL,NORMAL,4.0,12.9,,1.68,,5.7,0.0,0.0,0,0,1,0,17,20,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
BO8081560334,AXC650A,COMPRESOR REFRIGERACION,2018-03-20,2018,3,1,2018-03-26,NORMAL,124992.0,79.0,0,1,NORMAL,NORMAL,NORMAL,3.0,12.8,,1.6,,6.2,0.0,0.0,0,0,1,0,20,15,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0
BO8092717332,AXC650A,COMPRESOR REFRIGERACION,2018-03-28,2018,3,2,2018-04-03,NORMAL,125208.0,295.0,0,0,NORMAL,NORMAL,NORMAL,2.0,12.9,,1.9,,5.8,0.0,0.0,0,0,1,0,15,9,0,0,1,2,0,1,5,4,0,0,0,0,0,0,0
BO8096835331,AXC650A,COMPRESOR REFRIGERACION,2018-04-04,2018,4,2,2018-04-09,NORMAL,125376.0,463.0,0,0,NORMAL,NORMAL,NORMAL,8.0,12.9,2.0,1.86,,5.7,0.0,0.0,0,0,1,0,10,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
BO8108263306,AXC650A,COMPRESOR REFRIGERACION,2018-04-17,2018,4,1,2018-04-19,NORMAL,125575.0,662.0,0,0,NORMAL,NORMAL,NORMAL,5.0,13.0,2.0,2.42,,6.0,0.0,0.0,0,0,1,0,7,6,0,0,1,0,0,1,2,4,0,0,0,0,0,0,0
BO8122519328,AXC650A,COMPRESOR REFRIGERACION,2018-04-30,2018,4,0,2018-05-04,NORMAL,125698.0,786.0,0,0,NORMAL,NORMAL,NORMAL,9.0,12.9,3.0,2.1,,6.0,0.0,0.0,0,0,1,0,7,19,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
BO8138817307,AXC650A,COMPRESOR REFRIGERACION,2018-05-16,2018,5,2,2018-05-21,NORMAL,125939.0,1026.0,0,0,NORMAL,NORMAL,NORMAL,4.0,13.1,4.0,2.25,,5.7,0.0,0.0,0,0,0,0,9,16,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
BO8151281338,AXC650A,COMPRESOR REFRIGERACION,2018-05-30,2018,5,2,2018-06-05,NORMAL,126224.0,1312.0,0,0,NORMAL,NORMAL,NORMAL,3.0,13.1,4.0,2.24,,5.0,0.0,0.0,0,0,2,0,7,11,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
BO8165509326,AXC650A,COMPRESOR REFRIGERACION,2018-06-13,2018,6,2,2018-06-17,NORMAL,126366.0,1453.0,0,0,NORMAL,NORMAL,NORMAL,2.0,13.3,4.0,2.5,1.0,5.0,0.0,0.0,0,0,1,0,8,13,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0
BO8179794334,AXC650A,COMPRESOR REFRIGERACION,2018-06-25,2018,6,0,2018-07-22,NORMAL,126382.0,1469.0,0,0,NORMAL,NORMAL,NORMAL,9.0,13.4,4.0,2.44,1.0,5.3,0.0,0.0,0,0,1,0,8,14,1,0,0,0,0,0,2,5,0,0,0,0,0,0,0
BO8215363305,AXC650A,COMPRESOR REFRIGERACION,2018-07-12,2018,7,3,2018-08-13,NORMAL,126383.0,1470.0,0,0,NORMAL,NORMAL,NORMAL,7.0,13.3,4.0,2.36,1.0,4.6,0.0,0.0,0,1,0,0,8,17,0,0,1,0,0,0,3,7,0,0,0,0,0,0,0
BO8218403339,AXC650A,COMPRESOR REFRIGERACION,2018-07-24,2018,7,1,2018-08-10,NORMAL,126666.0,1753.0,0,0,NORMAL,NORMAL,NORMAL,2.0,13.4,5.0,2.57,1.0,4.5,0.0,0.0,0,0,1,0,6,14,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
BO8222497310,AXC650A,COMPRESOR REFRIGERACION,2018-08-08,2018,8,2,2018-08-14,NORMAL,126879.0,1967.0,0,0,NORMAL,NORMAL,NORMAL,6.0,13.5,5.0,2.73,1.0,4.1,0.0,0.0,0,0,1,0,8,16,0,0,0,0,0,2,2,6,0,0,0,0,0,0,0
BO8235681310,AXC650A,COMPRESOR REFRIGERACION,2018-08-22,2018,8,2,2018-08-26,NORMAL,126981.0,2068.0,0,0,NORMAL,NORMAL,NORMAL,5.0,13.6,7.0,2.86,1.0,4.7,0.0,0.0,0,0,1,0,7,15,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
BO8249110331,AXC650A,COMPRESOR REFRIGERACION,2018-09-05,2018,9,2,2018-09-11,NORMAL,127191.0,2278.0,0,0,NORMAL,NORMAL,NORMAL,,13.6,7.0,2.95,2.0,4.4,0.0,0.0,0,0,0,0,6,17,0,0,2,1,0,0,0,5,0,0,0,0,0,220,0
BO8263314340,AXC650A,COMPRESOR REFRIGERACION,2018-09-17,2018,9,0,2018-09-23,NORMAL,127333.0,2420.0,0,0,NORMAL,NORMAL,NORMAL,1.0,13.6,6.0,2.85,2.0,4.1,0.11,0.0,0,0,2,0,10,19,0,0,0,0,0,0,0,8,0,0,0,2814,10,242,257
BO8276606335,AXC650A,COMPRESOR REFRIGERACION,2018-10-02,2018,10,1,2018-10-10,NORMAL,127455.0,2543.0,0,0,NORMAL,NORMAL,NORMAL,4.0,13.6,8.0,2.91,2.0,4.0,0.17,0.0,0,0,3,0,9,18,0,0,0,0,0,1,1,7,0,0,0,2882,11,241,287
BO8290783329,AXC650A,COMPRESOR REFRIGERACION,2018-10-16,2018,10,1,2018-10-18,NORMAL,127536.0,2624.0,0,0,NORMAL,NORMAL,NORMAL,3.0,13.8,8.0,3.0,2.0,4.3,0.16,0.0,0,0,1,0,7,19,0,0,1,0,0,0,0,5,0,0,0,2947,8,241,278
BO8304185339,AXC650A,COMPRESOR REFRIGERACION,2018-10-30,2018,10,1,2018-11-05,NORMAL,127811.0,2899.0,0,0,NORMAL,NORMAL,NORMAL,1.0,13.8,9.0,3.24,2.0,4.6,0.13,0.0,0,0,1,0,8,18,0,1,2,1,0,2,2,2,0,0,0,2946,8,229,297
BO8319370319,AXC650A,COMPRESOR REFRIGERACION,2018-11-14,2018,11,2,2018-11-20,NORMAL,128037.0,3125.0,0,0,NORMAL,NORMAL,NORMAL,1.0,13.9,10.0,3.29,3.0,4.7,0.13,0.0,0,0,1,0,7,19,0,0,0,0,0,0,0,7,0,0,0,2781,8,219,278
BO8332550301,AXC650A,COMPRESOR REFRIGERACION,2018-11-27,2018,11,1,2018-11-28,NORMAL,128203.0,3291.0,0,0,NORMAL,NORMAL,NORMAL,3.0,13.9,10.0,3.24,3.0,4.4,0.15,0.0,0,0,0,0,9,20,0,0,0,0,0,0,0,6,0,0,0,2683,10,224,250
BO8347754321,AXC650A,COMPRESOR REFRIGERACION,2018-12-10,2018,12,0,2018-12-18,NORMAL,128433.0,3520.0,1,1,NORMAL,NORMAL,NORMAL,,13.4,11.0,3.35,3.0,3.7,0.16,0.0,0,0,0,0,8,18,0,0,0,0,0,0,3,6,0,0,0,2776,9,234,279
BO9003155318,AXC650A,COMPRESOR REFRIGERACION,2019-01-01,2019,1,1,2019-01-08,PRECAUCION,1.0,1.0,0,1,PRECAUCION,NORMAL,NORMAL,2.0,12.8,1.0,2.06,,7.8,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2969,7,250,302
BO9003154306,AXC650A,COMPRESOR REFRIGERACION,2019-01-02,2019,1,2,2019-01-08,PRECAUCION,9.0,9.0,0,1,PRECAUCION,NORMAL,NORMAL,11.0,13.0,2.0,1.68,,7.4,0.11,0.0,0,0,0,0,3,35,0,0,0,0,0,0,2,9,0,0,0,2620,8,220,258
BO9010220313,AXC650A,COMPRESOR REFRIGERACION,2019-01-08,2019,1,1,2019-01-14,NORMAL,59.0,59.0,1,1,NORMAL,NORMAL,NORMAL,7.0,13.0,3.0,1.4,,6.4,0.1,0.0,0,0,0,0,5,25,0,0,0,0,0,2,0,8,0,0,0,3009,6,248,304
BO9010220309,AXC650A,COMPRESOR REFRIGERACION,2019-01-09,2019,1,2,2019-01-14,PRECAUCION,106.0,1.0,0,1,PRECAUCION,NORMAL,NORMAL,3.0,13.3,2.0,2.05,,6.7,0.1,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,2667,6,247,283
BO9018343322,AXC650A,COMPRESOR REFRIGERACION,2019-01-16,2019,1,2,2019-01-21,NORMAL,210.0,104.0,0,0,NORMAL,NORMAL,NORMAL,2.0,13.2,4.0,1.57,,6.3,0.12,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,2603,6,247,266
BO9024417327,AXC650A,COMPRESOR REFRIGERACION,2019-01-22,2019,1,1,2019-01-25,NORMAL,310.0,204.0,0,0,NORMAL,NORMAL,NORMAL,5.0,13.2,4.0,1.77,,6.3,0.1,0.0,0,0,2,0,3,7,0,0,0,0,0,0,3,5,0,0,0,2738,20,263,304
BO9037590311,AXC650A,COMPRESOR REFRIGERACION,2019-02-04,2019,2,0,2019-02-08,NORMAL,456.0,350.0,0,0,NORMAL,NORMAL,NORMAL,3.0,13.3,4.0,1.9,,6.2,0.11,0.0,0,2,3,0,6,7,0,0,0,0,0,3,4,0,0,3,0,2675,8,246,287
BO9051756306,AXC650A,COMPRESOR REFRIGERACION,2019-02-19,2019,2,1,2019-02-25,NORMAL,736.0,631.0,0,0,NORMAL,NORMAL,NORMAL,1.0,13.4,5.0,2.12,,6.0,0.14,0.0,0,0,1,0,4,9,0,0,0,0,0,0,1,6,0,0,0,3116,17,276,330
BO9065148338,AXC650A,COMPRESOR REFRIGERACION,2019-03-03,2019,3,6,2019-03-07,NORMAL,880.0,776.0,0,0,NORMAL,NORMAL,NORMAL,1.0,13.5,5.0,2.16,,5.9,0.13,0.0,0,0,0,0,4,10,0,0,0,0,0,0,0,8,0,0,0,2828,7,243,290
BO9065154315,AXC650A,COMPRESOR REFRIGERACION,2019-03-05,2019,3,1,2019-03-08,NORMAL,881.0,777.0,0,0,NORMAL,NORMAL,NORMAL,1.0,13.4,5.0,2.17,,5.9,0.11,0.0,0,0,3,0,5,9,0,0,0,0,0,0,0,6,0,0,0,2758,7,230,266
BO9079347331,AXC650A,COMPRESOR REFRIGERACION,2019-03-18,2019,3,0,2019-03-25,NORMAL,883.0,778.0,0,0,NORMAL,NORMAL,NORMAL,,13.4,3.0,2.02,,5.8,0.11,0.0,0,0,0,0,5,13,0,0,0,0,0,0,4,8,0,0,0,3625,9,290,360
BO9093504313,AXC650A,COMPRESOR REFRIGERACION,2019-04-02,2019,4,1,2019-04-05,NORMAL,953.0,848.0,0,0,NORMAL,NORMAL,NORMAL,1.0,13.2,4.0,2.09,,5.8,0.11,0.0,0,0,0,0,5,10,0,0,0,0,0,3,10,3,0,0,0,2845,8,234,305
BO9100595336,AXC650A,COMPRESOR REFRIGERACION,2019-04-08,2019,4,0,2019-04-15,NORMAL,973.0,868.0,0,0,NORMAL,NORMAL,NORMAL,2.0,13.4,5.0,2.11,,6.3,0.17,0.0,0,0,0,0,5,10,0,0,0,0,0,0,0,5,0,0,0,2714,8,233,279
BO9112724306,AXC650A,COMPRESOR REFRIGERACION,2019-04-16,2019,4,1,2019-04-24,NORMAL,1170.0,1065.0,0,0,NORMAL,NORMAL,NORMAL,6.0,13.5,5.0,2.17,,5.8,0.14,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,2925,6,249,310
BO9126870313,AXC650A,COMPRESOR REFRIGERACION,2019-04-30,2019,4,1,2019-05-07,NORMAL,1444.0,1339.0,0,0,NORMAL,NORMAL,NORMAL,1.0,13.4,4.0,2.2,,5.4,0.1,0.0,0,0,0,0,3,10,0,0,0,0,0,0,0,4,0,0,0,2679,7,220,276
BO9137277330,AXC650A,COMPRESOR REFRIGERACION,2019-05-13,2019,5,0,2019-05-21,NORMAL,1623.0,1518.0,0,0,NORMAL,NORMAL,NORMAL,6.0,13.4,5.0,2.3,,5.3,0.14,0.0,0,0,0,0,3,10,0,0,0,0,0,0,0,6,0,0,0,2507,8,220,249
BO9150441321,AXC650A,COMPRESOR REFRIGERACION,2019-05-28,2019,5,1,2019-06-04,NORMAL,1808.0,1702.0,0,0,NORMAL,NORMAL,NORMAL,3.0,13.7,5.0,2.33,,5.2,0.14,0.0,0,0,0,0,3,18,0,0,0,0,0,3,4,6,0,0,0,2789,8,224,289
BO9165611312,AXC650A,COMPRESOR REFRIGERACION,2019-06-12,2019,6,2,2019-06-17,NORMAL,1906.0,1801.0,0,0,NORMAL,NORMAL,NORMAL,1.0,13.6,6.0,2.63,,5.2,0.09,0.0,0,0,0,0,4,15,0,0,0,0,0,0,0,5,0,0,0,2540,8,199,257
BO9172683307,AXC650A,COMPRESOR REFRIGERACION,2019-06-18,2019,6,1,2019-06-25,NORMAL,2031.0,1926.0,0,0,NORMAL,NORMAL,NORMAL,5.0,13.8,5.0,2.41,1.0,4.7,0.17,0.0,0,0,0,0,0,17,0,0,3,0,0,0,0,5,0,0,0,2970,7,220,303
BO9183802331,AXC650A,COMPRESOR REFRIGERACION,2019-06-26,2019,6,2,2019-07-04,NORMAL,2220.0,2115.0,0,0,NORMAL,NORMAL,NORMAL,2.0,13.7,5.0,2.47,,4.8,0.12,0.0,0,0,0,0,4,18,0,0,0,0,0,0,3,7,0,0,0,2975,8,240,318
BO9196166330,AXC650A,COMPRESOR REFRIGERACION,2019-07-12,2019,7,4,2019-07-17,NORMAL,2534.0,2429.0,0,0,NORMAL,NORMAL,NORMAL,7.0,13.9,6.0,2.51,,4.9,0.14,0.0,0,0,3,0,4,23,0,0,0,0,0,0,0,7,0,0,0,2786,8,223,280
BO9206307330,AXC650A,COMPRESOR REFRIGERACION,2019-07-22,2019,7,0,2019-07-29,NORMAL,2743.0,2637.0,0,0,NORMAL,NORMAL,NORMAL,5.0,13.9,6.0,2.56,,4.7,0.14,0.0,0,0,0,0,3,20,0,0,0,0,0,0,0,6,0,0,0,2727,7,225,270
BO9220498312,AXC650A,COMPRESOR REFRIGERACION,2019-08-05,2019,8,0,2019-08-09,NORMAL,2956.0,2851.0,0,0,NORMAL,NORMAL,NORMAL,3.0,13.9,7.0,2.58,,4.8,0.13,0.0,0,0,0,0,6,20,0,0,0,0,0,0,0,7,0,0,0,2910,9,218,290
BO9232640338,AXC650A,COMPRESOR REFRIGERACION,2019-08-16,2019,8,4,2019-08-22,NORMAL,2982.0,2877.0,0,0,NORMAL,NORMAL,NORMAL,6.0,13.9,7.0,2.54,,4.7,0.15,0.0,0,0,0,0,5,26,0,0,0,0,0,0,4,8,0,0,0,2895,9,225,296
BO9248882329,AXC650A,COMPRESOR REFRIGERACION,2019-09-02,2019,9,0,2019-09-09,NORMAL,3408.0,3303.0,0,0,NORMAL,NORMAL,NORMAL,,14.0,8.0,2.68,,4.6,0.13,0.0,0,0,3,0,5,26,0,0,0,0,0,0,4,6,0,0,0,3144,10,250,310
BO9263267319,AXC650A,COMPRESOR REFRIGERACION,2019-09-17,2019,9,1,2019-09-23,NORMAL,3645.0,3540.0,0,0,NORMAL,NORMAL,NORMAL,8.0,14.1,8.0,2.68,,4.4,0.14,0.0,0,0,0,0,3,25,0,0,0,0,0,0,0,5,0,0,0,3047,8,235,307
BO9277445303,AXC650A,COMPRESOR REFRIGERACION,2019-10-02,2019,10,2,2019-10-09,NORMAL,3951.0,3846.0,0,0,NORMAL,NORMAL,NORMAL,5.0,14.1,8.0,2.8,,4.4,0.14,0.0,0,0,0,0,0,20,0,0,0,0,0,0,0,4,0,0,0,2807,8,214,280
BO9284515339,AXC650A,COMPRESOR REFRIGERACION,2019-10-09,2019,10,2,2019-10-15,NORMAL,4118.0,4013.0,0,0,NORMAL,NORMAL,NORMAL,2.0,14.1,8.0,2.76,,4.3,0.14,0.0,0,0,0,0,0,18,0,0,0,0,0,0,0,5,0,0,0,2650,8,190,236
BO9291590332,AXC650A,COMPRESOR REFRIGERACION,2019-10-16,2019,10,2,2019-10-21,NORMAL,4286.0,4181.0,0,0,NORMAL,NORMAL,NORMAL,2.0,14.3,9.0,2.81,,4.3,0.22,0.0,0,0,0,0,4,20,0,0,0,0,0,0,4,5,0,0,0,3034,10,224,287
BO9305792339,AXC650A,COMPRESOR REFRIGERACION,2019-10-29,2019,10,1,2019-11-08,NORMAL,4540.0,4435.0,0,0,NORMAL,NORMAL,NORMAL,,14.2,7.0,2.64,1.0,4.3,0.21,0.0,0,0,0,0,0,24,0,0,0,0,0,0,0,6,0,0,0,2899,10,226,275
BO9319133303,AXC650A,COMPRESOR REFRIGERACION,2019-11-13,2019,11,2,2019-11-18,NORMAL,4893.0,4788.0,0,0,NORMAL,NORMAL,NORMAL,7.0,14.4,9.0,2.94,1.0,4.4,0.14,0.0,0,0,0,0,0,20,0,0,0,0,0,0,0,6,0,0,0,3028,10,227,305
16278823330,AXC650B,COMPRESOR REFRIGERACION,2016-10-03,2016,10,0,2016-10-06,PRECAUCION,5327.0,5302.0,0,0,PRECAUCION,NORMAL,NORMAL,6.0,14.0,8.0,3.01,1.0,4.5,0.0,0.0,0,0,1,0,3,39,0,0,3,0,0,1,2,9,0,0,0,0,0,0,0
16308571331,AXC650B,COMPRESOR REFRIGERACION,2016-11-02,2016,11,2,2016-11-04,ALERTA,5493.0,5467.0,0,0,ALERTA,NORMAL,NORMAL,12.0,13.9,8.0,3.06,1.0,4.5,0.0,0.0,0,0,2,0,4,48,0,0,3,0,0,1,2,14,0,0,0,0,0,0,0
16323807318,AXC650B,COMPRESOR REFRIGERACION,2016-11-17,2016,11,3,2016-11-22,PRECAUCION,5525.0,5499.0,0,0,PRECAUCION,NORMAL,NORMAL,12.0,13.9,8.0,3.24,1.0,4.7,0.0,0.0,0,0,5,0,4,50,0,0,4,1,0,0,0,11,0,1,0,0,0,0,0
16336240327,AXC650B,COMPRESOR REFRIGERACION,2016-11-30,2016,11,2,2016-12-02,PRECAUCION,5775.0,5749.0,0,0,PRECAUCION,NORMAL,NORMAL,10.0,13.9,8.0,3.03,1.0,3.9,0.0,0.0,0,0,2,0,4,45,0,0,4,1,0,1,0,11,0,0,0,0,0,0,0
16350505327,AXC650B,COMPRESOR REFRIGERACION,2016-12-14,2016,12,2,2016-12-19,PRECAUCION,5935.0,5910.0,0,0,PRECAUCION,NORMAL,NORMAL,5.0,13.9,7.0,3.15,1.0,4.5,0.0,0.0,0,0,3,0,4,49,0,0,5,1,0,0,2,11,0,0,0,0,0,0,0
16363691324,AXC650B,COMPRESOR REFRIGERACION,2016-12-27,2016,12,1,2016-12-29,NORMAL,6148.0,6122.0,0,0,NORMAL,NORMAL,NORMAL,7.0,13.9,8.0,2.7,1.0,4.3,0.0,0.0,0,0,1,0,3,39,0,0,3,0,0,0,1,8,0,0,0,0,0,0,0
17019255306,AXC650B,COMPRESOR REFRIGERACION,2017-01-18,2017,1,2,2017-01-20,ALERTA,6274.0,6249.0,0,0,ALERTA,PRECAUCION,NORMAL,12.0,14.0,8.0,2.67,1.0,4.5,0.0,0.0,0,0,3,0,3,56,0,0,5,1,0,2,1,14,0,0,0,0,0,0,0
17026368309,AXC650B,COMPRESOR REFRIGERACION,2017-01-25,2017,1,2,2017-01-30,NORMAL,6319.0,6294.0,0,0,NORMAL,NORMAL,NORMAL,11.0,13.8,7.0,2.67,1.0,4.7,0.0,0.0,0,0,2,0,3,42,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0
17040630305,AXC650B,COMPRESOR REFRIGERACION,2017-02-08,2017,2,2,2017-02-10,PRECAUCION,6319.0,6294.0,0,0,PRECAUCION,NORMAL,NORMAL,10.0,13.9,8.0,3.07,1.0,4.7,0.0,0.0,0,0,1,0,3,48,0,0,2,0,0,0,1,11,0,0,0,0,0,0,0
17054888322,AXC650B,COMPRESOR REFRIGERACION,2017-02-22,2017,2,2,2017-02-24,NORMAL,6366.0,6392.0,0,0,NORMAL,NORMAL,NORMAL,5.0,13.9,8.0,2.84,1.0,4.7,0.0,0.0,0,0,2,0,3,42,0,0,3,1,0,0,1,8,0,0,0,0,0,0,0
17068341306,AXC650B,COMPRESOR REFRIGERACION,2017-03-08,2017,3,2,2017-03-10,NORMAL,6612.0,6587.0,0,0,NORMAL,NORMAL,NORMAL,4.0,13.8,8.0,2.91,1.0,4.6,0.0,0.0,0,0,1,0,3,34,0,0,3,0,0,0,3,5,0,0,0,0,0,0,0
17083572331,AXC650B,COMPRESOR REFRIGERACION,2017-03-23,2017,3,3,2017-03-27,PRECAUCION,6661.0,6636.0,0,0,PRECAUCION,NORMAL,NORMAL,5.0,13.9,8.0,2.99,1.0,5.1,0.0,0.0,0,0,3,0,3,36,0,0,3,0,0,0,5,9,0,0,0,0,0,0,0
17095786305,AXC650B,COMPRESOR REFRIGERACION,2017-04-04,2017,4,1,2017-04-07,PRECAUCION,6780.0,6755.0,0,0,PRECAUCION,NORMAL,NORMAL,4.0,13.9,6.0,2.97,1.0,4.9,0.0,0.0,0,0,2,0,4,37,0,0,4,1,0,0,2,10,0,0,0,0,0,0,0
17110241324,AXC650B,COMPRESOR REFRIGERACION,2017-04-19,2017,4,2,2017-04-21,NORMAL,6873.0,6847.0,0,0,NORMAL,NORMAL,NORMAL,7.0,13.8,6.0,3.14,1.0,4.9,0.0,0.0,0,0,3,0,2,41,0,0,3,0,0,0,1,7,0,0,0,0,0,0,0
17138769318,AXC650B,COMPRESOR REFRIGERACION,2017-05-17,2017,5,2,2017-05-19,PRECAUCION,6942.0,6917.0,0,0,PRECAUCION,NORMAL,NORMAL,7.0,13.7,7.0,2.63,1.0,5.1,0.0,0.0,0,0,2,0,2,43,1,0,5,1,0,0,0,11,0,0,0,0,0,0,0
17152225336,AXC650B,COMPRESOR REFRIGERACION,2017-05-31,2017,5,2,2017-06-02,PRECAUCION,7048.0,7023.0,0,0,PRECAUCION,NORMAL,NORMAL,7.0,13.6,6.0,3.39,1.0,5.1,0.0,0.0,0,0,3,0,2,41,0,0,3,0,0,0,2,11,0,0,0,0,0,0,0
17167504307,AXC650B,COMPRESOR REFRIGERACION,2017-06-15,2017,6,3,2017-06-16,PRECAUCION,7120.0,7094.0,0,0,PRECAUCION,NORMAL,NORMAL,8.0,13.5,6.0,2.89,1.0,6.7,0.0,0.0,0,0,3,0,3,46,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0
17185767337,AXC650B,COMPRESOR REFRIGERACION,2017-06-30,2017,6,4,2017-07-05,PRECAUCION,7223.0,7197.0,0,0,PRECAUCION,NORMAL,NORMAL,5.0,13.8,6.0,2.42,1.0,5.5,0.0,0.0,0,0,3,0,2,43,0,0,0,0,0,2,4,9,0,0,0,0,0,0,0
17199270319,AXC650B,COMPRESOR REFRIGERACION,2017-07-14,2017,7,4,2017-07-19,PRECAUCION,7510.0,7485.0,0,0,PRECAUCION,NORMAL,NORMAL,10.0,13.9,7.0,3.04,1.0,4.5,0.0,0.0,0,0,3,0,2,42,1,0,1,1,0,0,1,12,0,0,0,0,0,0,0
